state_name,state_alpha,county,nhgis_join,lon,lat
North Dakota,ND,Richland,G3800770,-96.95085274390027,46.26537699936785
North Dakota,ND,Rolette,G3800790,-99.83689278828636,48.77240086916564
North Dakota,ND,Sargent,G3800810,-97.6303432547224,46.10767247287444
North Dakota,ND,Sheridan,G3800830,-100.351954411466,47.57573067723833
North Dakota,ND,Sioux,G3800850,-101.04242709942174,46.11390823761084
North Dakota,ND,Slope,G3800870,-103.46436489176344,46.44736818463265
North Dakota,ND,Stark,G3800890,-102.65505521478782,46.810805766677845
North Dakota,ND,Steele,G3800910,-97.72488169706338,47.456253486346576
North Dakota,ND,Stutsman,G3800930,-98.96623744642893,46.97902408226014
North Dakota,ND,Towner,G3800950,-99.24299312041433,48.68556229368393
North Dakota,ND,Traill,G3800970,-97.15992507413722,47.45337695248515
North Dakota,ND,Walsh,G3800990,-97.72847031708153,48.36901758266423
North Dakota,ND,Ward,G3801010,-101.54029760252816,48.221810011152925
North Dakota,ND,Wells,G3801030,-99.66724063170993,47.587142727694214
North Dakota,ND,Williams,G3801050,-103.48269061419678,48.342046938014754
Ohio,OH,Adams,G3900010,-83.47503610545981,38.84700665102048
Ohio,OH,Allen,G3900030,-84.10011041847366,40.77541201482818
Ohio,OH,Ashland,G3900050,-82.27242615724377,40.84443038453259
Ohio,OH,Ashtabula,G3900070,-80.74944260500347,41.70957833094141
Ohio,OH,Athens,G3900090,-82.05241794864159,39.335232900777854
Ohio,OH,Auglaize,G3900110,-84.21988029995124,40.56344830964458
Ohio,OH,Belmont,G3900130,-80.99066777744709,40.01734561230455
Ohio,OH,Brown,G3900150,-83.86952880315492,38.93321555880713
Ohio,OH,Butler,G3900170,-84.57601644560165,39.442225860945435
Ohio,OH,Carroll,G3900190,-81.09082055689984,40.58177622609134
Ohio,OH,Champaign,G3900210,-83.76918196131338,40.13885862628516
Ohio,OH,Clark,G3900230,-83.7865363303264,39.91512649698531
Ohio,OH,Clermont,G3900250,-84.15095250538181,39.04707556322265
Ohio,OH,Clinton,G3900270,-83.8083558770337,39.41526608936008
Ohio,OH,Columbiana,G3900290,-80.77399995448184,40.76568653067306
Ohio,OH,Coshocton,G3900310,-81.92323314838723,40.30260538394465
Ohio,OH,Crawford,G3900330,-82.9197880008421,40.85059112632167
Ohio,OH,Cuyahoga,G3900350,-81.65640941187533,41.425422946524684
Ohio,OH,Darke,G3900370,-84.61943261556185,40.13394023440196
Ohio,OH,Defiance,G3900390,-84.49992374935104,41.32379416554042
Ohio,OH,Delaware,G3900410,-82.99768318205673,40.27540349632884
Ohio,OH,Erie,G3900430,-82.61233643173956,41.35622933562936
Ohio,OH,Fairfield,G3900450,-82.63186607417286,39.7499412773584
Ohio,OH,Fayette,G3900470,-83.45606817566164,39.56009196910772
Ohio,OH,Franklin,G3900490,-83.01609436443266,39.97197767252008
Ohio,OH,Fulton,G3900510,-84.12599118881604,41.602779329304994
Ohio,OH,Gallia,G3900530,-82.32605107202956,38.82759952673666
Ohio,OH,Geauga,G3900550,-81.18100642380263,41.498153666534
Ohio,OH,Greene,G3900570,-83.87947707754367,39.68599686434123
Ohio,OH,Guernsey,G3900590,-81.49238794849794,40.05637908116127
Ohio,OH,Hamilton,G3900610,-84.53956248821613,39.19512029035849
Ohio,OH,Hancock,G3900630,-83.66136535151821,40.99918820930232
Ohio,OH,Hardin,G3900650,-83.65517712889286,40.6630896684557
Ohio,OH,Harrison,G3900670,-81.09058402852169,40.29391172500781
Ohio,OH,Henry,G3900690,-84.07385302988212,41.33413672238446
Ohio,OH,Highland,G3900710,-83.59939872231705,39.18732841282554
Ohio,OH,Hocking,G3900730,-82.47697845608374,39.49367431832864
Ohio,OH,Holmes,G3900750,-81.93899578411386,40.56305394347675
Ohio,OH,Huron,G3900770,-82.59807148009843,41.147078925463724
Ohio,OH,Jackson,G3900790,-82.61911444842043,39.02082373171289
Ohio,OH,Jefferson,G3900810,-80.76270994076425,40.38498355955563
Ohio,OH,Knox,G3900830,-82.42248376522163,40.39818288025144
Ohio,OH,Lake,G3900850,-81.23250749706614,41.69804609374233
Ohio,OH,Lawrence,G3900870,-82.54412165856637,38.60518872141149
Ohio,OH,Licking,G3900890,-82.48897027346693,40.09207600792786
Ohio,OH,Logan,G3900910,-83.7672422257162,40.38980084681384
Ohio,OH,Lorain,G3900930,-82.15142004410541,41.295811778653494
Ohio,OH,Lucas,G3900950,-83.65175583541946,41.62552440332437
Ohio,OH,Madison,G3900970,-83.40272503700098,39.8921182178191
Ohio,OH,Mahoning,G3900990,-80.77677318476073,41.012906805253174
Ohio,OH,Marion,G3901010,-83.1674043551552,40.58319007253319
Ohio,OH,Medina,G3901030,-81.89980494870929,41.117963485182564
Ohio,OH,Meigs,G3901050,-82.01737845049722,39.072056855724696
Ohio,OH,Mercer,G3901070,-84.62938904192136,40.54043128412356
Ohio,OH,Miami,G3901090,-84.22906231442379,40.053954842977205
Ohio,OH,Monroe,G3901110,-81.07240833276882,39.73090607864273
Ohio,OH,Montgomery,G3901130,-84.2829011652786,39.75449229362967
Ohio,OH,Morgan,G3901150,-81.85177644171003,39.61793064262839
Ohio,OH,Morrow,G3901170,-82.79736115409095,40.52099167639336
Ohio,OH,Muskingum,G3901190,-81.94839567937701,39.96559549850749
Ohio,OH,Noble,G3901210,-81.45904116738657,39.77148297651971
Ohio,OH,Ottawa,G3901230,-83.16539374806123,41.5339742057306
Ohio,OH,Paulding,G3901250,-84.57958508526069,41.11713163528077
Ohio,OH,Perry,G3901270,-82.23739482853709,39.73317526900658
Ohio,OH,Pickaway,G3901290,-83.02449318701518,39.641894345052265
Ohio,OH,Pike,G3901310,-83.0633974991766,39.08038620148241
Ohio,OH,Portage,G3901330,-81.19646855422882,41.16793307893334
Ohio,OH,Preble,G3901350,-84.6497365501587,39.747286838971064
Ohio,OH,Putnam,G3901370,-84.12623625154147,41.02575082491272
Ohio,OH,Richland,G3901390,-82.5403804241855,40.774704544950694
Ohio,OH,Ross,G3901410,-83.05442557567474,39.337516121056694
Ohio,OH,Sandusky,G3901430,-83.14371827625284,41.3562183672989
Ohio,OH,Scioto,G3901450,-82.99702085068807,38.815069460537636
Ohio,OH,Seneca,G3901470,-83.12785429795024,41.12375508176986
Ohio,OH,Shelby,G3901490,-84.20525203398671,40.3318031346639
Ohio,OH,Stark,G3901510,-81.36676376830485,40.815274304461106
Ohio,OH,Summit,G3901530,-81.53227955285453,41.12595437799358
Ohio,OH,Trumbull,G3901550,-80.76023782399648,41.31701775596419
Ohio,OH,Tuscarawas,G3901570,-81.4792339532668,40.44291581988981
Ohio,OH,Union,G3901590,-83.37043915628541,40.295723052886984
Ohio,OH,Van Wert,G3901610,-84.57738060347027,40.855665207923195
Ohio,OH,Vinton,G3901630,-82.48407831761806,39.24919382512617
Ohio,OH,Warren,G3901650,-84.16727981861985,39.42742583185907
Ohio,OH,Washington,G3901670,-81.48439834084336,39.45669445388916
Ohio,OH,Wayne,G3901690,-81.88862215306068,40.829495507765884
Ohio,OH,Williams,G3901710,-84.58452345993842,41.55999100936874
Ohio,OH,Wood,G3901730,-83.62584363622493,41.36363933463008
Ohio,OH,Wyandot,G3901750,-83.29212690979536,40.84204232441688
Oklahoma,OK,Adair,G4000010,-94.65830277227636,35.88457599720003
Oklahoma,OK,Alfalfa,G4000030,-98.3231020115718,36.731121702864094
Oklahoma,OK,Atoka,G4000050,-96.03921033339549,34.37754278266327
Oklahoma,OK,Beaver,G4000070,-100.47557336457719,36.74969749792562
Oklahoma,OK,Beckham,G4000090,-99.68143319139367,35.26886410752904
Oklahoma,OK,Blaine,G4000110,-98.43240360288043,35.87607078401037
Oklahoma,OK,Bryan,G4000130,-96.26734200679964,33.96506798302397
Oklahoma,OK,Caddo,G4000150,-98.3745460937193,35.17406683117545
Oklahoma,OK,Canadian,G4000170,-97.98384623166753,35.543976990188106
Oklahoma,OK,Carter,G4000190,-97.2856696284891,34.247418312489756
Oklahoma,OK,Cherokee,G4000210,-95.00197156159643,35.90466195527779
Oklahoma,OK,Choctaw,G4000230,-95.55388938718333,34.02951906310945
Oklahoma,OK,Cimarron,G4000250,-102.5174732368394,36.74867108294295
Oklahoma,OK,Cleveland,G4000270,-97.32810159142421,35.20389332321443
Oklahoma,OK,Coal,G4000290,-96.30005988354563,34.595587582067076
Oklahoma,OK,Comanche,G4000310,-98.46732510757194,34.66226555149768
Oklahoma,OK,Cotton,G4000330,-98.38019078307212,34.29420905373808
Oklahoma,OK,Craig,G4000350,-95.20948369262898,36.75753521576688
Oklahoma,OK,Creek,G4000370,-96.37100970061384,35.901660422944374
Oklahoma,OK,Custer,G4000390,-98.99897733124988,35.63877046847921
Oklahoma,OK,Delaware,G4000410,-94.80288683779736,36.40793805548761
Oklahoma,OK,Dewey,G4000430,-99.00720145734178,35.987774578497486
Oklahoma,OK,Ellis,G4000450,-99.75032717627599,36.21695682869819
Oklahoma,OK,Garfield,G4000470,-97.782764520017,36.37911701057724
Oklahoma,OK,Garvin,G4000490,-97.30787347673883,34.70400546078597
Oklahoma,OK,Grady,G4000510,-97.88297212997982,35.01840835273176
Oklahoma,OK,Grant,G4000530,-97.78516290411108,36.796506475220596
Oklahoma,OK,Greer,G4000550,-99.55828644387195,34.931760335669786
Oklahoma,OK,Harmon,G4000570,-99.84836130863391,34.739757975006704
Oklahoma,OK,Harper,G4000590,-99.66572190436318,36.78917895302854
Oklahoma,OK,Haskell,G4000610,-95.117709895206,35.223195440740305
Oklahoma,OK,Hughes,G4000630,-96.24793820398703,35.05064713242428
Oklahoma,OK,Jackson,G4000650,-99.41563913162652,34.584897765624476
Oklahoma,OK,Jefferson,G4000670,-97.8339508689399,34.11035895483056
Oklahoma,OK,Johnston,G4000690,-96.66585329422738,34.3110684351238
Oklahoma,OK,Kay,G4000710,-97.1464648087269,36.81957741205255
Oklahoma,OK,Kingfisher,G4000730,-97.94194272495575,35.945310752317575
Oklahoma,OK,Kiowa,G4000750,-98.98121024549448,34.921679615954666
Oklahoma,OK,Latimer,G4000770,-95.25195799383155,34.876414216446264
Oklahoma,OK,Le Flore,G4000790,-94.70381248798932,34.89731230309206
Oklahoma,OK,Lincoln,G4000810,-96.88117234687228,35.70271587235684
Oklahoma,OK,Logan,G4000830,-97.4421190463469,35.918956765874526
Oklahoma,OK,Love,G4000850,-97.24094888764904,33.95759417264575
Oklahoma,OK,Major,G4000930,-98.5368927293696,36.312914000583596
Oklahoma,OK,Marshall,G4000950,-96.77287107653845,34.01658967253136
Oklahoma,OK,Mayes,G4000970,-95.22998413614624,36.30114411023391
Oklahoma,OK,Mcclain,G4000870,-97.43096990403883,35.00603866444067
Oklahoma,OK,Mccurtain,G4000890,-94.77143014541952,34.11393519031681
Oklahoma,OK,Mcintosh,G4000910,-95.6726025117532,35.378326807659256
Oklahoma,OK,Murray,G4000990,-97.0713666655187,34.4805525969949
Oklahoma,OK,Muskogee,G4001010,-95.37966025080429,35.6113745126078
Oklahoma,OK,Noble,G4001030,-97.23038831627278,36.388169176725675
Oklahoma,OK,Nowata,G4001050,-95.608227167698,36.79849956475301
Oklahoma,OK,Okfuskee,G4001070,-96.32141844857003,35.46592326567735
Oklahoma,OK,Oklahoma,G4001090,-97.40708367142737,35.551494624796455
Oklahoma,OK,Okmulgee,G4001110,-95.96775338843517,35.64933713314128
Oklahoma,OK,Osage,G4001130,-96.40041127621708,36.63360835129594
Oklahoma,OK,Ottawa,G4001150,-94.81854372316401,36.8364174802739
Oklahoma,OK,Pawnee,G4001170,-96.6871545890952,36.31473234296338
Oklahoma,OK,Payne,G4001190,-96.97679657202384,36.07757722369784
Oklahoma,OK,Pittsburg,G4001210,-95.7507958537462,34.930301839602166
Oklahoma,OK,Pontotoc,G4001230,-96.68092805417076,34.731688847388874
Oklahoma,OK,Pottawatomie,G4001250,-96.94654368101278,35.21208671154176
Oklahoma,OK,Pushmataha,G4001270,-95.37681365733302,34.4171869445699
Oklahoma,OK,Roger Mills,G4001290,-99.69836503388069,35.68424359624032
Oklahoma,OK,Rogers,G4001310,-95.60617861479525,36.37053887779724
Oklahoma,OK,Seminole,G4001330,-96.61470960665883,35.17167268161981
Oklahoma,OK,Sequoyah,G4001350,-94.75253263393263,35.493476011736675
Oklahoma,OK,Stephens,G4001370,-97.84973976021749,34.4844727613643
Oklahoma,OK,Texas,G4001390,-101.48873451517424,36.74788806381197
Oklahoma,OK,Tillman,G4001410,-98.92647549428276,34.37816554704894
Oklahoma,OK,Tulsa,G4001430,-95.94368818835584,36.12118276189967
Oklahoma,OK,Wagoner,G4001450,-95.52295923640172,35.95868270404022
Oklahoma,OK,Washington,G4001470,-95.90115781213659,36.71850662474141
Oklahoma,OK,Washita,G4001490,-98.99128116421555,35.29058236107965
Oklahoma,OK,Woods,G4001510,-98.86181304898987,36.7678596645235
Oklahoma,OK,Woodward,G4001530,-99.26413250401718,36.42439079150078
Oregon,OR,Baker,G4100010,-117.67236024898685,44.7086881940825
Oregon,OR,Benton,G4100030,-123.41614607758116,44.499058362737586
Oregon,OR,Clackamas,G4100050,-122.22667012567557,45.19244904222656
Oregon,OR,Clatsop,G4100070,-123.6646483688893,45.99111952820291
Oregon,OR,Columbia,G4100090,-123.09052180978807,45.939864945994174
Oregon,OR,Coos,G4100110,-124.06201774493182,43.172924996583625
Oregon,OR,Crook,G4100130,-120.36039458108787,44.140568295895555
Oregon,OR,Curry,G4100150,-124.15674839725709,42.46513270204901
Oregon,OR,Deschutes,G4100170,-121.23070550786213,43.91395406172161
Oregon,OR,Douglas,G4100190,-123.16514979487862,43.28070826589613
Oregon,OR,Gilliam,G4100210,-120.21227903358255,45.38509243762883
Oregon,OR,Grant,G4100230,-119.00626239118542,44.49068121969129
Oregon,OR,Harney,G4100250,-118.96795036107275,43.065620681607214
Oregon,OR,Hood River,G4100270,-121.64398364222185,45.51594435890189
Oregon,OR,Jackson,G4100290,-122.72892987112644,42.4315401260888
Oregon,OR,Jefferson,G4100310,-121.17333877737892,44.62921358292903
Oregon,OR,Josephine,G4100330,-123.55855935151885,42.36461198914167
Oregon,OR,Klamath,G4100350,-121.64930560469323,42.6843420800559
Oregon,OR,Lake,G4100370,-120.38775750328676,42.792977931780506
Oregon,OR,Lane,G4100390,-122.84957804700012,43.93743625090552
Oregon,OR,Lincoln,G4100410,-123.86300111214176,44.63320506037423
Oregon,OR,Linn,G4100430,-122.52903126551043,44.48350932535827
Oregon,OR,Malheur,G4100450,-117.6230429250279,43.192183278130926
Oregon,OR,Marion,G4100470,-122.57697877950915,44.89925318164188
Oregon,OR,Morrow,G4100490,-119.58437985367534,45.418166694629434
Oregon,OR,Multnomah,G4100510,-122.40530006092996,45.547382327103335
Oregon,OR,Polk,G4100530,-123.40997124504824,44.90336275146824
Oregon,OR,Sherman,G4100550,-120.69284477252025,45.39226314719895
Oregon,OR,Tillamook,G4100570,-123.70913338445779,45.46472230349083
Oregon,OR,Umatilla,G4100590,-118.74051643820904,45.592940757591265
Oregon,OR,Union,G4100610,-118.00366703931068,45.30778126372885
Oregon,OR,Wallowa,G4100630,-117.17902347023079,45.58116920199043
Oregon,OR,Wasco,G4100650,-121.17172724768115,45.15524211830204
Oregon,OR,Washington,G4100670,-123.10084134853132,45.5612198293304
Oregon,OR,Wheeler,G4100690,-120.02974983177285,44.72173925719819
Oregon,OR,Yamhill,G4100710,-123.31410114998005,45.23319568098202
Pennsylvania,PA,Adams,G4200010,-77.22103258098149,39.87156904586506
Pennsylvania,PA,Allegheny,G4200030,-79.97086161071357,40.47389698769845
Pennsylvania,PA,Armstrong,G4200050,-79.46044874642449,40.82076351432981
Pennsylvania,PA,Beaver,G4200070,-80.35259172056438,40.683489039128624
Pennsylvania,PA,Bedford,G4200090,-78.49685627604936,40.007396118006795
Pennsylvania,PA,Berks,G4200110,-75.93050418310182,40.41546201844794
Pennsylvania,PA,Blair,G4200130,-78.3468598539312,40.48334219050191
Pennsylvania,PA,Bradford,G4200150,-76.51537865545099,41.78812658277114
Pennsylvania,PA,Bucks,G4200170,-75.10467313211146,40.33329801567495
Pennsylvania,PA,Butler,G4200190,-79.913442008803,40.91161601922771
Pennsylvania,PA,Cambria,G4200210,-78.71701704426322,40.49802767142655
Pennsylvania,PA,Cameron,G4200230,-78.21090019033893,41.43991108687311
Pennsylvania,PA,Carbon,G4200250,-75.70637055999671,40.91176161676885
Pennsylvania,PA,Centre,G4200270,-77.81685907655925,40.9204068915973
Pennsylvania,PA,Chester,G4200290,-75.75183732378449,39.96125612603406
