state_name,state_alpha,place,lon,lat
Colorado,CO,Westcreek,-105.16262631149893,39.14981816250293
Colorado,CO,Westminster,-105.06243670224457,39.883694624059174
Colorado,CO,Weston,-104.86834697896944,37.14596645684105
Colorado,CO,Wheat Ridge,-105.10287753992948,39.772765702634516
Colorado,CO,Wiggins,-104.07244756233086,40.22863978403231
Colorado,CO,Wiley,-102.71931449237485,38.15544194253
Colorado,CO,Williamsburg,-105.17095109109796,38.383970299112924
Colorado,CO,Windsor,-104.92131802980529,40.469289895653674
Colorado,CO,Winter Park,-105.78283505908033,39.87851413684579
Colorado,CO,Wolcott,-106.67999861741777,39.70349443447239
Colorado,CO,Woodland Park,-105.05944809081896,38.99850327500979
Colorado,CO,Woodmoor,-104.8456175564692,39.10627745547158
Colorado,CO,Woody Creek,-106.88829329106242,39.27080472083056
Colorado,CO,Wray,-102.22843380400936,40.08024482027166
Colorado,CO,Yampa,-106.90855375594627,40.1529734415372
Colorado,CO,Yuma,-102.71610849470345,40.123983729315235
Connecticut,CT,Ansonia,-73.0689272589742,41.344272284785944
Connecticut,CT,Baltic,-72.0866054646078,41.61398694511769
Connecticut,CT,Bantam,-73.24223575647999,41.72471569112424
Connecticut,CT,Bethel,-73.41162969727966,41.37270356724888
Connecticut,CT,Bethlehem Village,-73.20307763311985,41.64013232737234
Connecticut,CT,Blue Hills,-72.69536180492005,41.81335231328834
Connecticut,CT,Branford Center,-72.81484911132473,41.27786691340955
Connecticut,CT,Bridgeport,-73.19532594769656,41.191828715719396
Connecticut,CT,Bristol,-72.9407190715576,41.681166728631325
Connecticut,CT,Broad Brook,-72.5426369239383,41.90967053146133
Connecticut,CT,Brooklyn,-71.95423586219464,41.78990892976299
Connecticut,CT,Byram,-73.65275821023317,41.00112631521416
Connecticut,CT,Canaan,-73.33230471070527,42.03466943364179
Connecticut,CT,Cannondale,-73.42481186452427,41.2160662033753
Connecticut,CT,Canton Valley,-72.89775853186886,41.8315698401389
Connecticut,CT,Cheshire Village,-72.8992674244232,41.5025738824476
Connecticut,CT,Chester Center,-72.4523125122607,41.40135364809789
Connecticut,CT,Clinton,-72.53050646983405,41.2762965626062
Connecticut,CT,Colchester,-72.33293482673267,41.577852761005396
Connecticut,CT,Collinsville,-72.92203633437128,41.818973189880715
Connecticut,CT,Conning Towers Nautilus Park,-72.06857268427902,41.38551609379218
Connecticut,CT,Cos Cob,-73.59312872351813,41.051288994882974
Connecticut,CT,Coventry Lake,-72.32871133115326,41.77356907735289
Connecticut,CT,Crystal Lake,-72.37561722833301,41.93430765015558
Connecticut,CT,Danbury,-73.47096320732918,41.40155593913355
Connecticut,CT,Danielson,-71.8854441074486,41.80855166410404
Connecticut,CT,Darien,-73.48188481010405,41.07859585789035
Connecticut,CT,Deep River Center,-72.43855569276154,41.38228488537715
Connecticut,CT,Derby,-73.08331257321862,41.32649838373516
Connecticut,CT,Durham,-72.68135320212207,41.474060240125844
Connecticut,CT,East Brooklyn,-71.89923896347607,41.79483729242974
Connecticut,CT,East Hampton,-72.49183745359757,41.57350468848707
Connecticut,CT,East Hartford,-72.61523404545895,41.76344403045149
Connecticut,CT,East Haven,-72.85768858551681,41.29837673425083
Connecticut,CT,Essex Village,-72.39095448746338,41.35524827762485
Connecticut,CT,Falls Village,-73.35616406426739,41.95759965474806
Connecticut,CT,Fenwick,-72.35457225210085,41.27111219685812
Connecticut,CT,Gales Ferry,-72.0858756064516,41.42122363172579
Connecticut,CT,Georgetown,-73.43431321361902,41.2494324936178
Connecticut,CT,Glastonbury Center,-72.60010850874536,41.70187476718017
Connecticut,CT,Glenville,-73.66562835024055,41.03486869121028
Connecticut,CT,Greenwich,-73.62982657222888,41.025251175558
Connecticut,CT,Groton,-72.0727053571606,41.339007960396444
Connecticut,CT,Groton Long Point,-72.00873079908337,41.31447825647004
Connecticut,CT,Guilford Center,-72.67627041200504,41.28181124854459
Connecticut,CT,Hartford,-72.6834199271462,41.766071791950026
Connecticut,CT,Hazardville,-72.52561424633899,41.98991265642412
Connecticut,CT,Heritage Village,-73.23511183901097,41.484486019972046
Connecticut,CT,Higganum,-72.55618422168044,41.49004415769517
Connecticut,CT,Jewett City,-71.98072246614426,41.60697035659179
Connecticut,CT,Kensington,-72.77137519145295,41.62981728850627
Connecticut,CT,Lake Pocotopaug,-72.5124376433127,41.59609330396273
Connecticut,CT,Lakeville,-73.44666773588963,41.95942376909009
Connecticut,CT,Litchfield,-73.18927133910572,41.74572138478814
Connecticut,CT,Long Hill,-72.05171601556056,41.35360918945837
Connecticut,CT,Madison Center,-72.60025572816866,41.279435810226104
Connecticut,CT,Manchester,-72.51918084269076,41.78014051784154
Connecticut,CT,Mansfield Center,-72.19442484069938,41.76180357279914
Connecticut,CT,Mashantucket,-71.97236044253881,41.464970401990165
Connecticut,CT,Meriden,-72.7943535081919,41.5367373239675
Connecticut,CT,Middletown,-72.65489036389688,41.54762309638907
Connecticut,CT,Milford city (balance),-73.06248323375398,41.22555128765165
Connecticut,CT,Moodus,-72.44900924449244,41.504346170366176
Connecticut,CT,Moosup,-71.87496766737164,41.71695382230143
Connecticut,CT,Mystic,-71.95482446255082,41.35734649634807
Connecticut,CT,Naugatuck,-73.05184608013596,41.48904524145829
Connecticut,CT,New Britain,-72.78622957168918,41.67584229531428
Connecticut,CT,New Hartford Center,-72.97534808350568,41.88024169753539
Connecticut,CT,New Haven,-72.92457086748583,41.31122364319711
Connecticut,CT,New London,-72.102254318996,41.35015895549811
Connecticut,CT,New Milford,-73.40644723640435,41.58421349765914
Connecticut,CT,New Preston,-73.35227954599179,41.68128288713964
Connecticut,CT,Newington,-72.73083965106308,41.686994723422536
Connecticut,CT,Newtown,-73.3119935613934,41.41191084955174
Connecticut,CT,Niantic,-72.1948512013417,41.326523265985145
Connecticut,CT,Noank,-71.99778666767881,41.33395135342994
Connecticut,CT,Norfolk,-73.19548583922696,41.992958498549484
Connecticut,CT,North Granby,-72.84404590796514,42.01515334902795
Connecticut,CT,North Grosvenor Dale,-71.90337070192014,41.98623360212674
Connecticut,CT,North Haven,-72.85729110321344,41.381789721181114
Connecticut,CT,Northwest Harwinton,-73.0793749126041,41.776880017526786
Connecticut,CT,Norwalk,-73.42221040890817,41.116135557490075
Connecticut,CT,Norwich,-72.08823649753764,41.54949894137837
Connecticut,CT,Oakville,-73.08583543849767,41.59226589273941
Connecticut,CT,Old Greenwich,-73.56914938369744,41.025315122555725
Connecticut,CT,Old Mystic,-71.98500406749402,41.38535439690361
Connecticut,CT,Old Saybrook Center,-72.36818262296549,41.29180463158769
Connecticut,CT,Orange,-73.02720014235022,41.28271370831045
Connecticut,CT,Oxoboxo River,-72.12495438485436,41.44408069785556
Connecticut,CT,Pawcatuck,-71.84920014710015,41.37741591263986
Connecticut,CT,Pemberwick,-73.6563705857921,41.02241668459111
Connecticut,CT,Plainfield Village,-71.92495568860082,41.676603644270166
Connecticut,CT,Plantsville,-72.89147443047446,41.58323245275832
Connecticut,CT,Poquonock Bridge,-72.01753477866542,41.33789644836353
Connecticut,CT,Portland,-72.62142727242997,41.58134034032092
Connecticut,CT,Putnam,-71.90879094143733,41.91980939111532
Connecticut,CT,Quinebaug,-71.9370486979202,42.01069766715333
Connecticut,CT,Ridgefield,-73.49526385592533,41.27120255437058
Connecticut,CT,Riverside,-73.58271675516161,41.03186680003978
Connecticut,CT,Rockville,-72.45276654615118,41.86672381157231
Connecticut,CT,Salmon Brook,-72.79314881567018,41.95674373676247
Connecticut,CT,Saybrook Manor,-72.40630820049904,41.2824573116152
Connecticut,CT,Sharon,-73.47196798192283,41.878439778763564
Connecticut,CT,Shelton,-73.13828138979108,41.30600500560561
Connecticut,CT,Sherwood Manor,-72.5660495021893,42.01254836774545
Connecticut,CT,Simsbury Center,-72.81110582509866,41.880816457782345
Connecticut,CT,Somers,-72.4429529520232,41.990908677579306
Connecticut,CT,South Coventry,-72.30642386523274,41.76951590332925
Connecticut,CT,South Windham,-72.18453769662189,41.684992936109175
Connecticut,CT,South Woodstock,-71.9627461296287,41.927514933001476
Connecticut,CT,Southport,-73.28737212032595,41.13495145101573
Connecticut,CT,Southwood Acres,-72.57186982448091,41.96101718035002
Connecticut,CT,Stafford Springs,-72.31051548798749,41.959492685335405
Connecticut,CT,Stamford,-73.55826101361556,41.10354378463429
Connecticut,CT,Stonington,-71.90328536750681,41.33439959117402
Connecticut,CT,Storrs,-72.25517937128578,41.80450835191574
Connecticut,CT,Stratford,-73.13053976369761,41.20704826871471
Connecticut,CT,Suffield Depot,-72.64633907065398,41.98304782637353
Connecticut,CT,Tariffville,-72.76816395217202,41.90762276350293
Connecticut,CT,Terramuggus,-72.46920022989228,41.63424250759885
Connecticut,CT,Terryville,-73.00643147674661,41.678434418777506
Connecticut,CT,Thomaston,-73.07989982815118,41.67311677383255
Connecticut,CT,Thompsonville,-72.59646737213166,41.99157159017695
Connecticut,CT,Torrington,-73.12814300757586,41.83493865706888
Connecticut,CT,Trumbull,-73.20832035155446,41.26022227548196
Connecticut,CT,Wallingford Center,-72.81885347226383,41.44989745775474
Connecticut,CT,Waterbury,-73.03614354800827,41.55825759599374
Connecticut,CT,Waterford,-72.12880239986187,41.34521324659842
Connecticut,CT,Watertown,-73.11949734681545,41.60174025807941
Connecticut,CT,Wauregan,-71.90914346400943,41.74997571681277
Connecticut,CT,Weatogue,-72.82937285400246,41.84587513558671
Connecticut,CT,West Hartford,-72.75356553366807,41.76692396879344
Connecticut,CT,West Haven,-72.96715679781087,41.27392399698724
Connecticut,CT,West Simsbury,-72.84477694070394,41.8747108781634
Connecticut,CT,Westbrook Center,-72.44242293965235,41.2811108123219
Connecticut,CT,Westport,-73.34730972075297,41.14345403779461
Connecticut,CT,Wethersfield,-72.67033711943702,41.701312803295565
Connecticut,CT,Willimantic,-72.21730220778426,41.71528149828508
Connecticut,CT,Wilton Center,-73.42981061907393,41.18803296965142
Connecticut,CT,Windsor Locks,-72.65442214646649,41.92670308825518
Connecticut,CT,Winsted,-73.06745427493676,41.92678634108624
Connecticut,CT,Woodbury Center,-73.20471468969768,41.54449619725911
Connecticut,CT,Woodmont,-72.9930385682264,41.2281884477794
Delaware,DE,Arden,-75.48860844079834,39.81134631010316
Delaware,DE,Ardencroft,-75.48615058972725,39.80555431728387
Delaware,DE,Ardentown,-75.48019163102273,39.807758997947914
Delaware,DE,Bear,-75.68035218627035,39.61880149994982
Delaware,DE,Bellefonte,-75.49816094126767,39.766881745514645
Delaware,DE,Bethany Beach,-75.06602172618733,38.53912080441798
Delaware,DE,Bethel,-75.61959813426976,38.5710397333239
Delaware,DE,Blades,-75.60504725965355,38.63457811040212
Delaware,DE,Bowers,-75.4020551748925,39.060180325903744
Delaware,DE,Bridgeville,-75.60289014990947,38.725147745981914
Delaware,DE,Brookside,-75.71529169202714,39.66664567790799
Delaware,DE,Camden,-75.5570246752114,39.09911194856082
Delaware,DE,Cheswold,-75.58836529829253,39.218968413029195
Delaware,DE,Claymont,-75.46061819070019,39.803178062828955
Delaware,DE,Clayton,-75.63643158835465,39.28459170065302
Delaware,DE,Dagsboro,-75.24611003088806,38.54644766478097
Delaware,DE,Delaware City,-75.59393917723898,39.57428199489598
Delaware,DE,Delmar,-75.55522360363467,38.46504518870785
Delaware,DE,Dewey Beach,-75.07486674977827,38.69579028645654
Delaware,DE,Dover,-75.52026055760854,39.16104667145241
Delaware,DE,Dover Base Housing,-75.48383816670858,39.117920560813225
Delaware,DE,Edgemoor,-75.50703044207253,39.75508978602652
Delaware,DE,Ellendale,-75.42499186559263,38.810232261427736
Delaware,DE,Elsmere,-75.59456406447278,39.738479752632685
Delaware,DE,Farmington,-75.57901446656865,38.86992742149127
Delaware,DE,Felton,-75.57637985960893,39.012699260280684
Delaware,DE,Fenwick Island,-75.05423123343719,38.460403429995864
Delaware,DE,Frankford,-75.23419908618789,38.52146049588928
Delaware,DE,Frederica,-75.46670667762133,39.00804469404439
Delaware,DE,Georgetown,-75.3872040795233,38.68941387894845
Delaware,DE,Glasgow,-75.74735896519314,39.60154797939345
Delaware,DE,Greenville,-75.60485330864468,39.778276944888816
Delaware,DE,Greenwood,-75.58966522486816,38.806624373656675
Delaware,DE,Harrington,-75.57068140964554,38.92435096224205
Delaware,DE,Hartly,-75.71269029779367,39.16837158873711
Delaware,DE,Henlopen Acres,-75.08488288758603,38.72568625168779
Delaware,DE,Highland Acres,-75.52158175850708,39.116224366482896
Delaware,DE,Hockessin,-75.68148886643029,39.78370158563603
Delaware,DE,Houston,-75.50390963204637,38.91736637701652
Delaware,DE,Kent Acres,-75.51607995075969,39.13247451878107
Delaware,DE,Kenton,-75.66464670541743,39.227195899306324
Delaware,DE,Laurel,-75.56888752007104,38.56918439685948
Delaware,DE,Leipsic,-75.51548390357542,39.242982699189774
Delaware,DE,Lewes,-75.14483913572549,38.777651274707026
Delaware,DE,Little Creek,-75.44830890893694,39.16636962276428
Delaware,DE,Long Neck,-75.15114269221125,38.619998865339525
Delaware,DE,Magnolia,-75.47601824007586,39.07144221346531
Delaware,DE,Middletown,-75.71656486630802,39.445334525650644
Delaware,DE,Milford,-75.42237628457433,38.90906222069854
Delaware,DE,Millsboro,-75.30616280216942,38.59060276968527
Delaware,DE,Millville,-75.12839954572362,38.53556629080925
Delaware,DE,Milton,-75.31043381874562,38.775098904425164
Delaware,DE,New Castle,-75.56924415327362,39.66846760924743
Delaware,DE,Newark,-75.75734739262722,39.67763622821174
Delaware,DE,Newport,-75.60516324277339,39.71361113847027
Delaware,DE,North Star,-75.7330720946393,39.75503018542811
Delaware,DE,Ocean View,-75.09838350161642,38.53551908850755
Delaware,DE,Odessa,-75.66051285236857,39.456189605001796
Delaware,DE,Pike Creek,-75.69529943600197,39.7485318650843
Delaware,DE,Pike Creek Valley,-75.69929708650751,39.72957688122578
Delaware,DE,Rehoboth Beach,-75.0844744598511,38.71712307298469
Delaware,DE,Rising Sun-Lebanon,-75.50472283252002,39.09990293542688
Delaware,DE,Riverview,-75.52019863436213,39.02925853822632
Delaware,DE,Rodney Village,-75.53955600191588,39.12837186212652
Delaware,DE,Seaford,-75.61095091714253,38.65383412179096
Delaware,DE,Selbyville,-75.2114843755564,38.46305375641625
Delaware,DE,Slaughter Beach,-75.3089860426206,38.91499311292205
Delaware,DE,Smyrna,-75.60832211190198,39.2936047721568
Delaware,DE,South Bethany,-75.05893308592304,38.51599730660514
Delaware,DE,St. Georges,-75.65328477756125,39.557659349250834
Delaware,DE,Townsend,-75.6945158934666,39.39676989614983
Delaware,DE,Viola,-75.57142841081517,39.042939027802355
Delaware,DE,Wilmington,-75.54133383784692,39.74147878167358
Delaware,DE,Wilmington Manor,-75.58501017339059,39.68599649409009
Delaware,DE,Woodside,-75.56672297727368,39.07121609816037
Delaware,DE,Woodside East,-75.53759933558341,39.06756442363944
Delaware,DE,Wyoming,-75.56309886413895,39.11467010083045
District of Columbia,DC,Washington,-77.01629383836656,38.90473393549872
Florida,FL,Acacia Villas,-80.11043550616677,26.645694460069627
Florida,FL,Alachua,-82.484505373286,29.778505724515743
Florida,FL,Alafaya,-81.18652163478883,28.527848173915846
Florida,FL,Alford,-85.39522160408094,30.696691455279552
Florida,FL,Allentown,-87.08215589462866,30.774437146710465
Florida,FL,Altamonte Springs,-81.39527177120522,28.66147665022517
Florida,FL,Altha,-85.12550746829073,30.57103061295334
Florida,FL,Altoona,-81.64817612347626,28.96813242067765
Florida,FL,Alturas,-81.69517415691762,27.841857171811462
Florida,FL,Alva,-81.62686160922925,26.718815340717327
Florida,FL,Andrews,-82.8883530460084,29.54962520673107
Florida,FL,Anna Maria,-82.7339469251007,27.529664125130108
Florida,FL,Apalachicola,-84.99397671826522,29.72824127466469
Florida,FL,Apollo Beach,-82.40015657086292,27.761841138454127
Florida,FL,Apopka,-81.53043401157201,28.70138299272361
Florida,FL,Arcadia,-81.85871623328435,27.221320388248625
Florida,FL,Archer,-82.51856906818634,29.539998140786306
Florida,FL,Aripeka,-82.66689476666501,28.43080654266305
Florida,FL,Asbury Lake,-81.78554790015146,30.04722907753016
Florida,FL,Astatula,-81.73458608640188,28.706472960517043
Florida,FL,Astor,-81.53493768525509,29.163468045066004
Florida,FL,Atlantic Beach,-81.41284340586806,30.337145711173687
Florida,FL,Atlantis,-80.10307415764825,26.59621627718855
Florida,FL,Auburndale,-81.80117547146996,28.086860631828582
Florida,FL,Aucilla,-83.76036377086785,30.477023182039385
Florida,FL,Avalon,-87.1008705512726,30.536558681803026
Florida,FL,Aventura,-80.13716008664316,25.95645449719012
Florida,FL,Avon Park,-81.50921337039743,27.59386787977583
Florida,FL,Azalea Park,-81.29561942803225,28.547279153403686
Florida,FL,Babson Park,-81.52810810731185,27.834207694178495
Florida,FL,Bagdad,-87.04470731436314,30.582385882017157
Florida,FL,Bal Harbour,-80.12580136033726,25.893501954019857
Florida,FL,Baldwin,-81.97439314122784,30.30511692804618
Florida,FL,Balm,-82.2881960691039,27.754149411592177
Florida,FL,Bardmoor,-82.75342672687412,27.857455723154533
Florida,FL,Bartow,-81.82148216459969,27.88667710020816
Florida,FL,Bascom,-85.1181168672869,30.927849083112317
Florida,FL,Bay Harbor Islands,-80.13345264240867,25.887759537544873
Florida,FL,Bay Hill,-81.51222541719483,28.455829815817246
Florida,FL,Bay Lake,-81.57513912386763,28.38707915971635
Florida,FL,Bay Pines,-82.77476371829721,27.806676040226677
Florida,FL,Bayonet Point,-82.68340936846141,28.32542235249477
Florida,FL,Bayport,-82.64563372402377,28.54683395294503
Florida,FL,Bayshore Gardens,-82.5793665149601,27.434511283981188
Florida,FL,Beacon Square,-82.75038995988558,28.211775022997642
Florida,FL,Bear Creek,-82.72845639370748,27.7542114151873
Florida,FL,Bee Ridge,-82.47309697483038,27.285461813821406
Florida,FL,Bell,-82.86202384804888,29.756847337614076
Florida,FL,Bellair-Meadowbrook Terrace,-81.73754517304211,30.179582972785887
Florida,FL,Belle Glade,-80.67106265946897,26.691684685424754
Florida,FL,Belle Isle,-81.34907424205328,28.472355879478084
Florida,FL,Belleair,-82.81139643654946,27.93649566469027
Florida,FL,Belleair Beach,-82.83584734193454,27.924211881155912
Florida,FL,Belleair Bluffs,-82.81924739691082,27.919762395710602
