id,loc,call_num,a,b,c,d
2017798566,fsa2000029743/PP,LC-USF34-048154-E,Puerto Rico,Mayaguez Municipality,NA,Santurce
2017798567,fsa2000029744/PP,LC-USF34-048155-E,Puerto Rico,Mayaguez Municipality,NA,Santurce
2017798568,fsa2000029745/PP,LC-USF34-048156-E,Puerto Rico,Mayaguez Municipality,NA,Santurce
2017798569,fsa2000029746/PP,LC-USF34-048157-E,Puerto Rico,Mayaguez Municipality,NA,Santurce
2017798570,fsa2000029747/PP,LC-USF34-048158-E,Puerto Rico,Mayaguez Municipality,NA,Santurce
2017798571,fsa2000029748/PP,LC-USF34-048159-E,Puerto Rico,Mayaguez Municipality,NA,Santurce
2017798572,fsa2000029749/PP,LC-USF34-048160-E,Puerto Rico,Mayaguez Municipality,NA,Santurce
2017798573,fsa2000029750/PP,LC-USF34-048161-E,Puerto Rico,Mayaguez Municipality,NA,Santurce
2017798575,fsa2000029752/PP,LC-USF34-048163-E,Puerto Rico,Mayaguez Municipality,NA,Santurce
2017798576,fsa2000029753/PP,LC-USF34-048164-E,Puerto Rico,Mayaguez Municipality,NA,Santurce
2017798577,fsa2000029754/PP,LC-USF34-048165-E,Puerto Rico,Mayaguez Municipality,NA,Santurce
2017798578,fsa2000029755/PP,LC-USF34-048166-E,Puerto Rico,Mayaguez Municipality,NA,Santurce
2017798579,fsa2000029756/PP,LC-USF34-048167-E,Puerto Rico,Mayaguez Municipality,NA,Santurce
2017798580,fsa2000029757/PP,LC-USF34-048168-E,Puerto Rico,Mayaguez Municipality,NA,Santurce
2017798581,fsa2000029758/PP,LC-USF34-048169-E,Puerto Rico,Mayaguez Municipality,NA,Santurce
2017798588,fsa2000029765/PP,LC-USF34-048176-E,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798589,fsa2000029766/PP,LC-USF34-048177-E,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798593,fsa2000029770/PP,LC-USF34-048181-E,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798600,fsa2000029777/PP,LC-USF34-048190-D,Puerto Rico,Arecibo Municipality,NA,Arecibo
2017798601,fsa2000029778/PP,LC-USF34-048191-D,Puerto Rico,Arecibo Municipality,NA,Arecibo
2017798602,fsa2000029779/PP,LC-USF34-048192-D,Puerto Rico,Arecibo Municipality,NA,Arecibo
2017798603,fsa2000029780/PP,LC-USF34-048193-D,Puerto Rico,Arecibo Municipality,NA,Arecibo
2017798604,fsa2000029781/PP,LC-USF34-048194-D,Puerto Rico,Arecibo Municipality,NA,Arecibo
2017798605,fsa2000029782/PP,LC-USF34-048196-D,Puerto Rico,Arecibo Municipality,NA,Arecibo
2017798607,fsa2000029784/PP,LC-USF34-048198-D,Puerto Rico,Arecibo Municipality,NA,Arecibo
2017798612,fsa2000029789/PP,LC-USF34-048203-D,Puerto Rico,Arecibo Municipality,NA,Arecibo
2017798614,fsa2000029791/PP,LC-USF34-048205-D,Puerto Rico,Arecibo Municipality,NA,Arecibo
2017798615,fsa2000029792/PP,LC-USF34-048206-D,Puerto Rico,Arecibo Municipality,NA,Arecibo
2017798616,fsa2000029793/PP,LC-USF34-048207-D,Puerto Rico,Arecibo Municipality,NA,Arecibo
2017798617,fsa2000029794/PP,LC-USF34-048208-D,Puerto Rico,Arecibo Municipality,NA,Arecibo
2017798620,fsa2000029797/PP,LC-USF34-048211-D,Puerto Rico,Ponce Municipality,NA,Utuado
2017798622,fsa2000029799/PP,LC-USF34-048213-D,Puerto Rico,Ponce Municipality,NA,Utuado
2017798623,fsa2000029800/PP,LC-USF34-048214-D,Puerto Rico,Ponce Municipality,NA,Utuado
2017798627,fsa2000029804/PP,LC-USF34-048218-D,Puerto Rico,Ponce Municipality,NA,Utuado
2017798628,fsa2000029805/PP,LC-USF34-048219-D,Puerto Rico,Ponce Municipality,NA,Utuado
2017798629,fsa2000029806/PP,LC-USF34-048220-D,Puerto Rico,Arecibo Municipality,NA,Arecibo
2017798631,fsa2000029808/PP,LC-USF34-048222-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798632,fsa2000029809/PP,LC-USF34-048223-D,Puerto Rico,Manati Municipality,NA,Manati
2017798633,fsa2000029810/PP,LC-USF34-048224-D,Puerto Rico,Manati Municipality,NA,Manati
2017798635,fsa2000029812/PP,LC-USF34-048226-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798636,fsa2000029813/PP,LC-USF34-048227-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798637,fsa2000029814/PP,LC-USF34-048228-D,Puerto Rico,Manati Municipality,NA,Manati
2017798638,fsa2000029815/PP,LC-USF34-048229-D,Puerto Rico,Manati Municipality,NA,Manati
2017798640,fsa2000029817/PP,LC-USF34-048231-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798642,fsa2000029819/PP,LC-USF34-048233-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798643,fsa2000029820/PP,LC-USF34-048234-D,Puerto Rico,Comerio Municipality,NA,Comerio
2017798644,fsa2000029821/PP,LC-USF34-048235-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798645,fsa2000029822/PP,LC-USF34-048236-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798646,fsa2000029823/PP,LC-USF34-048237-D,Puerto Rico,Comerio Municipality,NA,Comerio
2017798647,fsa2000029824/PP,LC-USF34-048238-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798649,fsa2000029826/PP,LC-USF34-048240-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798650,fsa2000029827/PP,LC-USF34-048241-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798651,fsa2000029828/PP,LC-USF34-048242-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798652,fsa2000029829/PP,LC-USF34-048243-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798653,fsa2000029830/PP,LC-USF34-048244-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798654,fsa2000029831/PP,LC-USF34-048245-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798655,fsa2000029832/PP,LC-USF34-048246-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798656,fsa2000029833/PP,LC-USF34-048247-D,Puerto Rico,Manati Municipality,NA,Manati
2017798657,fsa2000029834/PP,LC-USF34-048248-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798658,fsa2000029835/PP,LC-USF34-048249-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798660,fsa2000029837/PP,LC-USF34-048251-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798661,fsa2000029838/PP,LC-USF34-048252-D,Puerto Rico,Manati Municipality,NA,Manati
2017798662,fsa2000029839/PP,LC-USF34-048253-D,Puerto Rico,Manati Municipality,NA,Manati
2017798663,fsa2000029840/PP,LC-USF34-048254-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798665,fsa2000029842/PP,LC-USF34-048256-D,Puerto Rico,Ponce Municipality,NA,Yauco
2017798666,fsa2000029843/PP,LC-USF34-048257-D,Puerto Rico,Comerio Municipality,NA,Comerio
2017798667,fsa2000029844/PP,LC-USF34-048258-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798668,fsa2000029845/PP,LC-USF34-048259-D,Puerto Rico,Comerio Municipality,NA,Comerio
2017798669,fsa2000029846/PP,LC-USF34-048260-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798671,fsa2000029848/PP,LC-USF34-048262-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798673,fsa2000029850/PP,LC-USF34-048264-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798674,fsa2000029851/PP,LC-USF34-048265-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798675,fsa2000029852/PP,LC-USF34-048266-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798677,fsa2000029854/PP,LC-USF34-048268-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798678,fsa2000029855/PP,LC-USF34-048269-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798679,fsa2000029856/PP,LC-USF34-048270-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798680,fsa2000029857/PP,LC-USF34-048271-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798681,fsa2000029858/PP,LC-USF34-048272-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798683,fsa2000029860/PP,LC-USF34-048274-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798684,fsa2000029861/PP,LC-USF34-048275-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798685,fsa2000029862/PP,LC-USF34-048276-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798686,fsa2000029863/PP,LC-USF34-048277-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798688,fsa2000029865/PP,LC-USF34-048279-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798691,fsa2000029868/PP,LC-USF34-048282-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798692,fsa2000029869/PP,LC-USF34-048283-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798695,fsa2000029872/PP,LC-USF34-048286-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798697,fsa2000029874/PP,LC-USF34-048288-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798698,fsa2000029875/PP,LC-USF34-048289-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798699,fsa2000029876/PP,LC-USF34-048290-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798702,fsa2000029879/PP,LC-USF34-048293-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798703,fsa2000029880/PP,LC-USF34-048294-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798705,fsa2000029882/PP,LC-USF34-048296-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798710,fsa2000029887/PP,LC-USF34-048301-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798712,fsa2000029889/PP,LC-USF34-048303-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798713,fsa2000029890/PP,LC-USF34-048304-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798714,fsa2000029891/PP,LC-USF34-048305-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798716,fsa2000029893/PP,LC-USF34-048307-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798718,fsa2000029895/PP,LC-USF34-048309-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798719,fsa2000029896/PP,LC-USF34-048310-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798720,fsa2000029897/PP,LC-USF34-048311-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798721,fsa2000029898/PP,LC-USF34-048312-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798723,fsa2000029900/PP,LC-USF34-048314-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798724,fsa2000029901/PP,LC-USF34-048315-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798725,fsa2000029902/PP,LC-USF34-048316-D,Puerto Rico,Corozal Municipality,NA,Corozal
2017798726,fsa2000029903/PP,LC-USF34-048317-D,Puerto Rico,Manati Municipality,NA,Manati
2017798727,fsa2000029904/PP,LC-USF34-048318-D,Puerto Rico,Manati Municipality,NA,Manati
2017798728,fsa2000029905/PP,LC-USF34-048319-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798733,fsa2000029910/PP,LC-USF34-048324-D,Puerto Rico,Aibonito Municipality,NA,Aibonito
2017798735,fsa2000029912/PP,LC-USF34-048326-D,Puerto Rico,Corozal Municipality,NA,Corozal
2017798736,fsa2000029913/PP,LC-USF34-048327-D,Puerto Rico,Corozal Municipality,NA,Corozal
2017798738,fsa2000029915/PP,LC-USF34-048329-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798740,fsa2000029917/PP,LC-USF34-048331-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798741,fsa2000029918/PP,LC-USF34-048332-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798745,fsa2000029922/PP,LC-USF34-048336-D,Puerto Rico,Corozal Municipality,NA,Corozal
2017798747,fsa2000029924/PP,LC-USF34-048338-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798748,fsa2000029925/PP,LC-USF34-048339-D,Puerto Rico,Manati Municipality,NA,Manati
2017798749,fsa2000029926/PP,LC-USF34-048340-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798750,fsa2000029927/PP,LC-USF34-048341-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798752,fsa2000029929/PP,LC-USF34-048343-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798753,fsa2000029930/PP,LC-USF34-048344-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798754,fsa2000029931/PP,LC-USF34-048345-D,Puerto Rico,Corozal Municipality,NA,Corozal
2017798755,fsa2000029932/PP,LC-USF34-048346-D,Puerto Rico,Corozal Municipality,NA,Corozal
2017798757,fsa2000029934/PP,LC-USF34-048348-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798760,fsa2000029937/PP,LC-USF34-048351-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798761,fsa2000029938/PP,LC-USF34-048352-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798762,fsa2000029939/PP,LC-USF34-048353-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798764,fsa2000029941/PP,LC-USF34-048355-D,Puerto Rico,Manati Municipality,NA,Manati
2017798766,fsa2000029943/PP,LC-USF34-048357-D,Puerto Rico,Manati Municipality,NA,Manati
2017798767,fsa2000029944/PP,LC-USF34-048358-D,Puerto Rico,Manati Municipality,NA,Manati
2017798768,fsa2000029945/PP,LC-DIG-fsa-8c09030,Puerto Rico,Manati Municipality,NA,Manati
2017798769,fsa2000029946/PP,LC-USF34-048360-D,Puerto Rico,Manati Municipality,NA,Manati
2017798770,fsa2000029947/PP,LC-USF34-048361-D,Puerto Rico,Manati Municipality,NA,Manati
2017798771,fsa2000029948/PP,LC-USF34-048362-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798772,fsa2000029949/PP,LC-USF34-048363-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798774,fsa2000029951/PP,LC-USF34-048365-D,Puerto Rico,Manati Municipality,NA,Manati
2017798775,fsa2000029952/PP,LC-USF34-048366-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798776,fsa2000029953/PP,LC-USF34-048367-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798777,fsa2000029954/PP,LC-USF34-048368-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798778,fsa2000029955/PP,LC-USF34-048369-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798779,fsa2000029956/PP,LC-USF34-048370-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798780,fsa2000029957/PP,LC-USF34-048371-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798781,fsa2000029958/PP,LC-USF34-048372-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798782,fsa2000029959/PP,LC-USF34-048373-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798783,fsa2000029960/PP,LC-USF34-048374-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798784,fsa2000029961/PP,LC-USF34-048375-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798785,fsa2000029962/PP,LC-USF34-048376-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798787,fsa2000029964/PP,LC-USF34-048378-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798788,fsa2000029965/PP,LC-USF34-048379-D,Puerto Rico,Humacao Municipality,NA,Caguas
2017798789,fsa2000029966/PP,LC-USF34-048380-D,Puerto Rico,Humacao Municipality,NA,Caguas
2017798791,fsa2000029968/PP,LC-USF34-048382-D,Puerto Rico,Corozal Municipality,NA,Corozal
2017798792,fsa2000029969/PP,LC-USF34-048383-D,Puerto Rico,Corozal Municipality,NA,Corozal
2017798793,fsa2000029970/PP,LC-USF34-048384-D,Puerto Rico,Corozal Municipality,NA,Corozal
2017798794,fsa2000029971/PP,LC-USF34-048385-D,Puerto Rico,Corozal Municipality,NA,Corozal
2017798795,fsa2000029972/PP,LC-USF34-048386-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798796,fsa2000029973/PP,LC-USF34-048387-D,Puerto Rico,Corozal Municipality,NA,Corozal
2017798797,fsa2000029974/PP,LC-USF34-048388-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798798,fsa2000029975/PP,LC-USF34-048389-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798799,fsa2000029976/PP,LC-USF34-048390-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798800,fsa2000029977/PP,LC-USF34-048391-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798801,fsa2000029978/PP,LC-USF34-048392-D,Puerto Rico,Corozal Municipality,NA,Corozal
2017798802,fsa2000029979/PP,LC-USF34-048393-D,Puerto Rico,Corozal Municipality,NA,Corozal
2017798806,fsa2000029983/PP,LC-USF34-048397-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798809,fsa2000029986/PP,LC-USF34-048400-D,Puerto Rico,Aibonito Municipality,NA,Aibonito
2017798810,fsa2000029987/PP,LC-USF34-048401-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798811,fsa2000029988/PP,LC-USF34-048402-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798812,fsa2000029989/PP,LC-USF34-048403-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798814,fsa2000029991/PP,LC-USF34-048405-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798815,fsa2000029992/PP,LC-USF34-048406-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798816,fsa2000029993/PP,LC-USF34-048407-D,Puerto Rico,Corozal Municipality,NA,Corozal
2017798817,fsa2000029994/PP,LC-USF34-048408-D,Puerto Rico,Corozal Municipality,NA,Corozal
2017798818,fsa2000029995/PP,LC-USF34-048409-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798820,fsa2000029997/PP,LC-USF34-048411-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798821,fsa2000029998/PP,LC-USF34-048412-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798822,fsa2000029999/PP,LC-USF34-048413-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798823,fsa2000030000/PP,LC-USF34-048414-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798825,fsa2000030002/PP,LC-USF34-048416-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798826,fsa2000030003/PP,LC-USF34-048417-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798827,fsa2000030004/PP,LC-USF34-048418-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798828,fsa2000030005/PP,LC-USF34-048419-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798829,fsa2000030006/PP,LC-USF34-048420-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798830,fsa2000030007/PP,LC-USF34-048421-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798831,fsa2000030008/PP,LC-USF34-048422-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798832,fsa2000030009/PP,LC-USF34-048423-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798833,fsa2000030010/PP,LC-USF34-048424-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798834,fsa2000030011/PP,LC-USF34-048425-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798835,fsa2000030012/PP,LC-USF34-048426-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798836,fsa2000030013/PP,LC-USF34-048427-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798838,fsa2000030015/PP,LC-USF34-048429-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798839,fsa2000030016/PP,LC-USF34-048430-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798840,fsa2000030017/PP,LC-USF34-048431-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798841,fsa2000030018/PP,LC-USF34-048432-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798843,fsa2000030020/PP,LC-USF34-048434-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798844,fsa2000030021/PP,LC-USF34-048435-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798846,fsa2000030023/PP,LC-USF34-048437-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798847,fsa2000030024/PP,LC-USF34-048438-D,Puerto Rico,NA,NA,San Sebastian
2017798848,fsa2000030025/PP,LC-USF34-048439-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798853,fsa2000030030/PP,LC-USF34-048444-D,Puerto Rico,Aibonito Municipality,NA,Aibonito
2017798854,fsa2000030031/PP,LC-USF34-048445-D,Puerto Rico,NA,NA,San Sebastian
2017798855,fsa2000030032/PP,LC-USF34-048446-D,Puerto Rico,NA,NA,San Sebastian
2017798856,fsa2000030033/PP,LC-USF34-048447-D,Puerto Rico,NA,NA,San Sebastian
2017798857,fsa2000030034/PP,LC-USF34-048448-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798858,fsa2000030035/PP,LC-USF34-048449-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798859,fsa2000030036/PP,LC-USF34-048450-D,Puerto Rico,NA,NA,San Sebastian
2017798861,fsa2000030038/PP,LC-USF34-048452-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798862,fsa2000030039/PP,LC-USF34-048453-D,Puerto Rico,Aibonito Municipality,NA,Aibonito
2017798863,fsa2000030040/PP,LC-USF34-048454-D,Puerto Rico,Aibonito Municipality,NA,Aibonito
2017798864,fsa2000030041/PP,LC-USF34-048455-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798866,fsa2000030043/PP,LC-USF34-048457-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798867,fsa2000030044/PP,LC-USF34-048458-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798868,fsa2000030045/PP,LC-USF34-048459-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798869,fsa2000030046/PP,LC-USF34-048460-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798871,fsa2000030048/PP,LC-USF34-048462-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798872,fsa2000030049/PP,LC-USF34-048463-D,Puerto Rico,Aibonito Municipality,NA,Aibonito
2017798873,fsa2000030050/PP,LC-USF34-048464-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798874,fsa2000030051/PP,LC-USF34-048465-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798875,fsa2000030052/PP,LC-USF34-048466-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798877,fsa2000030054/PP,LC-USF34-048468-D,Puerto Rico,Aibonito Municipality,NA,Aibonito
2017798878,fsa2000030055/PP,LC-USF34-048469-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798880,fsa2000030057/PP,LC-USF34-048471-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798881,fsa2000030058/PP,LC-USF34-048472-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798882,fsa2000030059/PP,LC-USF34-048473-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798886,fsa2000030063/PP,LC-USF34-048477-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798887,fsa2000030064/PP,LC-USF34-048478-D,Puerto Rico,Orocovis Municipality,NA,Orocovis
2017798888,fsa2000030065/PP,LC-USF34-048479-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798891,fsa2000030068/PP,LC-USF34-048482-D,Puerto Rico,Orocovis Municipality,NA,Orocovis
2017798893,fsa2000030070/PP,LC-USF34-048484-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798894,fsa2000030071/PP,LC-USF34-048485-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017798896,fsa2000030073/PP,LC-USF34-048487-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798897,fsa2000030074/PP,LC-USF34-048488-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798900,fsa2000030077/PP,LC-USF34-048491-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798902,fsa2000030079/PP,LC-USF34-048493-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798904,fsa2000030081/PP,LC-USF34-048495-D,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017798905,fsa2000030082/PP,LC-USF34-048496-D,Puerto Rico,Orocovis Municipality,NA,Orocovis
2017798906,fsa2000030083/PP,LC-USF34-048497-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798909,fsa2000030086/PP,LC-USF34-048500-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798910,fsa2000030087/PP,LC-USF34-048501-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798912,fsa2000030089/PP,LC-USF34-048503-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798913,fsa2000030090/PP,LC-USF34-048504-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798915,fsa2000030092/PP,LC-USF34-048506-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798916,fsa2000030093/PP,LC-USF34-048507-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798917,fsa2000030094/PP,LC-USF34-048508-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017798918,fsa2000030095/PP,LC-USF34-048509-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017798919,fsa2000030096/PP,LC-USF34-048510-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017798920,fsa2000030097/PP,LC-USF34-048511-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017798921,fsa2000030098/PP,LC-USF34-048512-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017798924,fsa2000030101/PP,LC-USF34-048515-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798925,fsa2000030102/PP,LC-USF34-048516-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017798927,fsa2000030104/PP,LC-USF34-048518-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798929,fsa2000030106/PP,LC-USF34-048520-D,Puerto Rico,Arecibo Municipality,NA,Arecibo
2017798930,fsa2000030107/PP,LC-USF34-048521-D,Puerto Rico,Ponce Municipality,NA,Guayanilla
2017798931,fsa2000030108/PP,LC-USF34-048522-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798932,fsa2000030109/PP,LC-USF34-048523-D,Puerto Rico,Arecibo Municipality,NA,Arecibo
2017798933,fsa2000030110/PP,LC-USF34-048524-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798935,fsa2000030112/PP,LC-USF34-048526-D,Puerto Rico,Arecibo Municipality,NA,Arecibo
2017798936,fsa2000030113/PP,LC-USF34-048527-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798937,fsa2000030114/PP,LC-USF34-048528-D,Puerto Rico,San Juan Municipality,NA,San Juan
